location,location_name,year,age_group_id,age_group,sex_id,sex,metric,mean
KOR,South Korea,2006,17,60 to 64 yrs,2,female,obese,0.065
KOR,South Korea,2006,18,65 to 69 yrs,2,female,obese,0.068
KOR,South Korea,2006,19,70 to 74 yrs,2,female,obese,0.066
KOR,South Korea,2006,20,75 to 79 yrs,2,female,obese,0.068
KOR,South Korea,2006,21,80+ yrs,2,female,obese,0.054
KOR,South Korea,2007,34,2 to 4 yrs,1,male,obese,0.047
KOR,South Korea,2007,6,5 to 9 yrs,1,male,obese,0.043
KOR,South Korea,2007,7,10 to 14 yrs,1,male,obese,0.049
KOR,South Korea,2007,8,15 to 19 yrs,1,male,obese,0.043
KOR,South Korea,2007,9,20 to 24 yrs,1,male,obese,0.07
KOR,South Korea,2007,10,25 to 29 yrs,1,male,obese,0.08
KOR,South Korea,2007,11,30 to 34 yrs,1,male,obese,0.075
KOR,South Korea,2007,12,35 to 39 yrs,1,male,obese,0.064
KOR,South Korea,2007,13,40 to 44 yrs,1,male,obese,0.074
KOR,South Korea,2007,14,45 to 49 yrs,1,male,obese,0.06
KOR,South Korea,2007,15,50 to 54 yrs,1,male,obese,0.057
KOR,South Korea,2007,16,55 to 59 yrs,1,male,obese,0.056
KOR,South Korea,2007,17,60 to 64 yrs,1,male,obese,0.036
KOR,South Korea,2007,18,65 to 69 yrs,1,male,obese,0.042
KOR,South Korea,2007,19,70 to 74 yrs,1,male,obese,0.077
KOR,South Korea,2007,20,75 to 79 yrs,1,male,obese,0.064
KOR,South Korea,2007,21,80+ yrs,1,male,obese,0.038
KOR,South Korea,2007,34,2 to 4 yrs,2,female,obese,0.029
KOR,South Korea,2007,6,5 to 9 yrs,2,female,obese,0.033
KOR,South Korea,2007,7,10 to 14 yrs,2,female,obese,0.028
KOR,South Korea,2007,8,15 to 19 yrs,2,female,obese,0.025
KOR,South Korea,2007,9,20 to 24 yrs,2,female,obese,0.051
KOR,South Korea,2007,10,25 to 29 yrs,2,female,obese,0.062
KOR,South Korea,2007,11,30 to 34 yrs,2,female,obese,0.045
KOR,South Korea,2007,12,35 to 39 yrs,2,female,obese,0.047
KOR,South Korea,2007,13,40 to 44 yrs,2,female,obese,0.05
KOR,South Korea,2007,14,45 to 49 yrs,2,female,obese,0.055
KOR,South Korea,2007,15,50 to 54 yrs,2,female,obese,0.058
KOR,South Korea,2007,16,55 to 59 yrs,2,female,obese,0.068
KOR,South Korea,2007,17,60 to 64 yrs,2,female,obese,0.063
KOR,South Korea,2007,18,65 to 69 yrs,2,female,obese,0.066
KOR,South Korea,2007,19,70 to 74 yrs,2,female,obese,0.065
KOR,South Korea,2007,20,75 to 79 yrs,2,female,obese,0.068
KOR,South Korea,2007,21,80+ yrs,2,female,obese,0.055
KOR,South Korea,2008,34,2 to 4 yrs,1,male,obese,0.047
KOR,South Korea,2008,6,5 to 9 yrs,1,male,obese,0.044
KOR,South Korea,2008,7,10 to 14 yrs,1,male,obese,0.049
KOR,South Korea,2008,8,15 to 19 yrs,1,male,obese,0.043
KOR,South Korea,2008,9,20 to 24 yrs,1,male,obese,0.071
KOR,South Korea,2008,10,25 to 29 yrs,1,male,obese,0.081
KOR,South Korea,2008,11,30 to 34 yrs,1,male,obese,0.075
KOR,South Korea,2008,12,35 to 39 yrs,1,male,obese,0.064
KOR,South Korea,2008,13,40 to 44 yrs,1,male,obese,0.074
KOR,South Korea,2008,14,45 to 49 yrs,1,male,obese,0.061
KOR,South Korea,2008,15,50 to 54 yrs,1,male,obese,0.058
KOR,South Korea,2008,16,55 to 59 yrs,1,male,obese,0.056
KOR,South Korea,2008,17,60 to 64 yrs,1,male,obese,0.036
KOR,South Korea,2008,18,65 to 69 yrs,1,male,obese,0.041
KOR,South Korea,2008,19,70 to 74 yrs,1,male,obese,0.078
KOR,South Korea,2008,20,75 to 79 yrs,1,male,obese,0.065
KOR,South Korea,2008,21,80+ yrs,1,male,obese,0.038
KOR,South Korea,2008,34,2 to 4 yrs,2,female,obese,0.029
KOR,South Korea,2008,6,5 to 9 yrs,2,female,obese,0.034
KOR,South Korea,2008,7,10 to 14 yrs,2,female,obese,0.028
KOR,South Korea,2008,8,15 to 19 yrs,2,female,obese,0.025
KOR,South Korea,2008,9,20 to 24 yrs,2,female,obese,0.052
KOR,South Korea,2008,10,25 to 29 yrs,2,female,obese,0.063
KOR,South Korea,2008,11,30 to 34 yrs,2,female,obese,0.045
KOR,South Korea,2008,12,35 to 39 yrs,2,female,obese,0.048
KOR,South Korea,2008,13,40 to 44 yrs,2,female,obese,0.05
KOR,South Korea,2008,14,45 to 49 yrs,2,female,obese,0.055
KOR,South Korea,2008,15,50 to 54 yrs,2,female,obese,0.057
KOR,South Korea,2008,16,55 to 59 yrs,2,female,obese,0.068
KOR,South Korea,2008,17,60 to 64 yrs,2,female,obese,0.061
KOR,South Korea,2008,18,65 to 69 yrs,2,female,obese,0.065
KOR,South Korea,2008,19,70 to 74 yrs,2,female,obese,0.065
KOR,South Korea,2008,20,75 to 79 yrs,2,female,obese,0.068
KOR,South Korea,2008,21,80+ yrs,2,female,obese,0.056
KOR,South Korea,2009,34,2 to 4 yrs,1,male,obese,0.048
KOR,South Korea,2009,6,5 to 9 yrs,1,male,obese,0.044
KOR,South Korea,2009,7,10 to 14 yrs,1,male,obese,0.05
KOR,South Korea,2009,8,15 to 19 yrs,1,male,obese,0.044
KOR,South Korea,2009,9,20 to 24 yrs,1,male,obese,0.072
KOR,South Korea,2009,10,25 to 29 yrs,1,male,obese,0.083
KOR,South Korea,2009,11,30 to 34 yrs,1,male,obese,0.074
KOR,South Korea,2009,12,35 to 39 yrs,1,male,obese,0.065
KOR,South Korea,2009,13,40 to 44 yrs,1,male,obese,0.074
KOR,South Korea,2009,14,45 to 49 yrs,1,male,obese,0.061
KOR,South Korea,2009,15,50 to 54 yrs,1,male,obese,0.059
KOR,South Korea,2009,16,55 to 59 yrs,1,male,obese,0.057
KOR,South Korea,2009,17,60 to 64 yrs,1,male,obese,0.036
KOR,South Korea,2009,18,65 to 69 yrs,1,male,obese,0.041
KOR,South Korea,2009,19,70 to 74 yrs,1,male,obese,0.079
KOR,South Korea,2009,20,75 to 79 yrs,1,male,obese,0.066
KOR,South Korea,2009,21,80+ yrs,1,male,obese,0.039
KOR,South Korea,2009,34,2 to 4 yrs,2,female,obese,0.03
KOR,South Korea,2009,6,5 to 9 yrs,2,female,obese,0.034
KOR,South Korea,2009,7,10 to 14 yrs,2,female,obese,0.029
KOR,South Korea,2009,8,15 to 19 yrs,2,female,obese,0.026
KOR,South Korea,2009,9,20 to 24 yrs,2,female,obese,0.053
KOR,South Korea,2009,10,25 to 29 yrs,2,female,obese,0.064
KOR,South Korea,2009,11,30 to 34 yrs,2,female,obese,0.046
KOR,South Korea,2009,12,35 to 39 yrs,2,female,obese,0.048
KOR,South Korea,2009,13,40 to 44 yrs,2,female,obese,0.05
KOR,South Korea,2009,14,45 to 49 yrs,2,female,obese,0.055
KOR,South Korea,2009,15,50 to 54 yrs,2,female,obese,0.057
KOR,South Korea,2009,16,55 to 59 yrs,2,female,obese,0.067
KOR,South Korea,2009,17,60 to 64 yrs,2,female,obese,0.06
KOR,South Korea,2009,18,65 to 69 yrs,2,female,obese,0.063
KOR,South Korea,2009,19,70 to 74 yrs,2,female,obese,0.064
KOR,South Korea,2009,20,75 to 79 yrs,2,female,obese,0.068
KOR,South Korea,2009,21,80+ yrs,2,female,obese,0.056
KOR,South Korea,2010,34,2 to 4 yrs,1,male,obese,0.048
KOR,South Korea,2010,6,5 to 9 yrs,1,male,obese,0.045
KOR,South Korea,2010,7,10 to 14 yrs,1,male,obese,0.05
KOR,South Korea,2010,8,15 to 19 yrs,1,male,obese,0.044
KOR,South Korea,2010,9,20 to 24 yrs,1,male,obese,0.073
KOR,South Korea,2010,10,25 to 29 yrs,1,male,obese,0.084
KOR,South Korea,2010,11,30 to 34 yrs,1,male,obese,0.075
KOR,South Korea,2010,12,35 to 39 yrs,1,male,obese,0.065
KOR,South Korea,2010,13,40 to 44 yrs,1,male,obese,0.074
KOR,South Korea,2010,14,45 to 49 yrs,1,male,obese,0.062
KOR,South Korea,2010,15,50 to 54 yrs,1,male,obese,0.06
KOR,South Korea,2010,16,55 to 59 yrs,1,male,obese,0.057
KOR,South Korea,2010,17,60 to 64 yrs,1,male,obese,0.037
KOR,South Korea,2010,18,65 to 69 yrs,1,male,obese,0.04
KOR,South Korea,2010,19,70 to 74 yrs,1,male,obese,0.08
KOR,South Korea,2010,20,75 to 79 yrs,1,male,obese,0.067
KOR,South Korea,2010,21,80+ yrs,1,male,obese,0.039
KOR,South Korea,2010,34,2 to 4 yrs,2,female,obese,0.03
KOR,South Korea,2010,6,5 to 9 yrs,2,female,obese,0.035
KOR,South Korea,2010,7,10 to 14 yrs,2,female,obese,0.029
KOR,South Korea,2010,8,15 to 19 yrs,2,female,obese,0.026
KOR,South Korea,2010,9,20 to 24 yrs,2,female,obese,0.054
KOR,South Korea,2010,10,25 to 29 yrs,2,female,obese,0.065
KOR,South Korea,2010,11,30 to 34 yrs,2,female,obese,0.046
KOR,South Korea,2010,12,35 to 39 yrs,2,female,obese,0.049
KOR,South Korea,2010,13,40 to 44 yrs,2,female,obese,0.05
KOR,South Korea,2010,14,45 to 49 yrs,2,female,obese,0.055
KOR,South Korea,2010,15,50 to 54 yrs,2,female,obese,0.057
KOR,South Korea,2010,16,55 to 59 yrs,2,female,obese,0.067
KOR,South Korea,2010,17,60 to 64 yrs,2,female,obese,0.059
KOR,South Korea,2010,18,65 to 69 yrs,2,female,obese,0.062
KOR,South Korea,2010,19,70 to 74 yrs,2,female,obese,0.064
KOR,South Korea,2010,20,75 to 79 yrs,2,female,obese,0.068
KOR,South Korea,2010,21,80+ yrs,2,female,obese,0.057
KOR,South Korea,2011,34,2 to 4 yrs,1,male,obese,0.049
KOR,South Korea,2011,6,5 to 9 yrs,1,male,obese,0.046
KOR,South Korea,2011,7,10 to 14 yrs,1,male,obese,0.051
KOR,South Korea,2011,8,15 to 19 yrs,1,male,obese,0.045
KOR,South Korea,2011,9,20 to 24 yrs,1,male,obese,0.074
KOR,South Korea,2011,10,25 to 29 yrs,1,male,obese,0.085
KOR,South Korea,2011,11,30 to 34 yrs,1,male,obese,0.075
KOR,South Korea,2011,12,35 to 39 yrs,1,male,obese,0.066
KOR,South Korea,2011,13,40 to 44 yrs,1,male,obese,0.074
KOR,South Korea,2011,14,45 to 49 yrs,1,male,obese,0.063
KOR,South Korea,2011,15,50 to 54 yrs,1,male,obese,0.061
KOR,South Korea,2011,16,55 to 59 yrs,1,male,obese,0.058
KOR,South Korea,2011,17,60 to 64 yrs,1,male,obese,0.037
KOR,South Korea,2011,18,65 to 69 yrs,1,male,obese,0.04
KOR,South Korea,2011,19,70 to 74 yrs,1,male,obese,0.081
KOR,South Korea,2011,20,75 to 79 yrs,1,male,obese,0.068
KOR,South Korea,2011,21,80+ yrs,1,male,obese,0.04
KOR,South Korea,2011,34,2 to 4 yrs,2,female,obese,0.031
KOR,South Korea,2011,6,5 to 9 yrs,2,female,obese,0.035
KOR,South Korea,2011,7,10 to 14 yrs,2,female,obese,0.029
KOR,South Korea,2011,8,15 to 19 yrs,2,female,obese,0.026
KOR,South Korea,2011,9,20 to 24 yrs,2,female,obese,0.055
KOR,South Korea,2011,10,25 to 29 yrs,2,female,obese,0.066
KOR,South Korea,2011,11,30 to 34 yrs,2,female,obese,0.047
KOR,South Korea,2011,12,35 to 39 yrs,2,female,obese,0.05
KOR,South Korea,2011,13,40 to 44 yrs,2,female,obese,0.051
KOR,South Korea,2011,14,45 to 49 yrs,2,female,obese,0.055
KOR,South Korea,2011,15,50 to 54 yrs,2,female,obese,0.057
KOR,South Korea,2011,16,55 to 59 yrs,2,female,obese,0.067
KOR,South Korea,2011,17,60 to 64 yrs,2,female,obese,0.058
KOR,South Korea,2011,18,65 to 69 yrs,2,female,obese,0.062
KOR,South Korea,2011,19,70 to 74 yrs,2,female,obese,0.064
KOR,South Korea,2011,20,75 to 79 yrs,2,female,obese,0.068
KOR,South Korea,2011,21,80+ yrs,2,female,obese,0.058
KOR,South Korea,2012,34,2 to 4 yrs,1,male,obese,0.05
KOR,South Korea,2012,6,5 to 9 yrs,1,male,obese,0.046
KOR,South Korea,2012,7,10 to 14 yrs,1,male,obese,0.051
KOR,South Korea,2012,8,15 to 19 yrs,1,male,obese,0.045
KOR,South Korea,2012,9,20 to 24 yrs,1,male,obese,0.075
KOR,South Korea,2012,10,25 to 29 yrs,1,male,obese,0.087
KOR,South Korea,2012,11,30 to 34 yrs,1,male,obese,0.076
KOR,South Korea,2012,12,35 to 39 yrs,1,male,obese,0.067
KOR,South Korea,2012,13,40 to 44 yrs,1,male,obese,0.075
KOR,South Korea,2012,14,45 to 49 yrs,1,male,obese,0.064
KOR,South Korea,2012,15,50 to 54 yrs,1,male,obese,0.062
KOR,South Korea,2012,16,55 to 59 yrs,1,male,obese,0.058
KOR,South Korea,2012,17,60 to 64 yrs,1,male,obese,0.038
KOR,South Korea,2012,18,65 to 69 yrs,1,male,obese,0.04
KOR,South Korea,2012,19,70 to 74 yrs,1,male,obese,0.082
KOR,South Korea,2012,20,75 to 79 yrs,1,male,obese,0.069
KOR,South Korea,2012,21,80+ yrs,1,male,obese,0.04
KOR,South Korea,2012,34,2 to 4 yrs,2,female,obese,0.031
KOR,South Korea,2012,6,5 to 9 yrs,2,female,obese,0.035
KOR,South Korea,2012,7,10 to 14 yrs,2,female,obese,0.03
KOR,South Korea,2012,8,15 to 19 yrs,2,female,obese,0.027
KOR,South Korea,2012,9,20 to 24 yrs,2,female,obese,0.056
KOR,South Korea,2012,10,25 to 29 yrs,2,female,obese,0.066
KOR,South Korea,2012,11,30 to 34 yrs,2,female,obese,0.048
KOR,South Korea,2012,12,35 to 39 yrs,2,female,obese,0.05
KOR,South Korea,2012,13,40 to 44 yrs,2,female,obese,0.052
KOR,South Korea,2012,14,45 to 49 yrs,2,female,obese,0.055
KOR,South Korea,2012,15,50 to 54 yrs,2,female,obese,0.057
KOR,South Korea,2012,16,55 to 59 yrs,2,female,obese,0.068
KOR,South Korea,2012,17,60 to 64 yrs,2,female,obese,0.059
KOR,South Korea,2012,18,65 to 69 yrs,2,female,obese,0.062
KOR,South Korea,2012,19,70 to 74 yrs,2,female,obese,0.065
KOR,South Korea,2012,20,75 to 79 yrs,2,female,obese,0.069
KOR,South Korea,2012,21,80+ yrs,2,female,obese,0.059
KOR,South Korea,2013,34,2 to 4 yrs,1,male,obese,0.05
KOR,South Korea,2013,6,5 to 9 yrs,1,male,obese,0.047
KOR,South Korea,2013,7,10 to 14 yrs,1,male,obese,0.052
KOR,South Korea,2013,8,15 to 19 yrs,1,male,obese,0.046
KOR,South Korea,2013,9,20 to 24 yrs,1,male,obese,0.076
KOR,South Korea,2013,10,25 to 29 yrs,1,male,obese,0.088
KOR,South Korea,2013,11,30 to 34 yrs,1,male,obese,0.077
KOR,South Korea,2013,12,35 to 39 yrs,1,male,obese,0.068
KOR,South Korea,2013,13,40 to 44 yrs,1,male,obese,0.076
KOR,South Korea,2013,14,45 to 49 yrs,1,male,obese,0.065
KOR,South Korea,2013,15,50 to 54 yrs,1,male,obese,0.063
KOR,South Korea,2013,16,55 to 59 yrs,1,male,obese,0.059
KOR,South Korea,2013,17,60 to 64 yrs,1,male,obese,0.039
KOR,South Korea,2013,18,65 to 69 yrs,1,male,obese,0.041
KOR,South Korea,2013,19,70 to 74 yrs,1,male,obese,0.083
KOR,South Korea,2013,20,75 to 79 yrs,1,male,obese,0.07
KOR,South Korea,2013,21,80+ yrs,1,male,obese,0.041
KOR,South Korea,2013,34,2 to 4 yrs,2,female,obese,0.031
KOR,South Korea,2013,6,5 to 9 yrs,2,female,obese,0.036
KOR,South Korea,2013,7,10 to 14 yrs,2,female,obese,0.03
KOR,South Korea,2013,8,15 to 19 yrs,2,female,obese,0.027
KOR,South Korea,2013,9,20 to 24 yrs,2,female,obese,0.056
KOR,South Korea,2013,10,25 to 29 yrs,2,female,obese,0.067
KOR,South Korea,2013,11,30 to 34 yrs,2,female,obese,0.048
KOR,South Korea,2013,12,35 to 39 yrs,2,female,obese,0.051
KOR,South Korea,2013,13,40 to 44 yrs,2,female,obese,0.052
KOR,South Korea,2013,14,45 to 49 yrs,2,female,obese,0.056
KOR,South Korea,2013,15,50 to 54 yrs,2,female,obese,0.058
KOR,South Korea,2013,16,55 to 59 yrs,2,female,obese,0.069
KOR,South Korea,2013,17,60 to 64 yrs,2,female,obese,0.06
KOR,South Korea,2013,18,65 to 69 yrs,2,female,obese,0.064
KOR,South Korea,2013,19,70 to 74 yrs,2,female,obese,0.066
KOR,South Korea,2013,20,75 to 79 yrs,2,female,obese,0.071
KOR,South Korea,2013,21,80+ yrs,2,female,obese,0.06
KWT,Kuwait,2003,34,2 to 4 yrs,1,male,obese,0.163
KWT,Kuwait,2003,6,5 to 9 yrs,1,male,obese,0.152
KWT,Kuwait,2003,7,10 to 14 yrs,1,male,obese,0.145
KWT,Kuwait,2003,8,15 to 19 yrs,1,male,obese,0.13
KWT,Kuwait,2003,9,20 to 24 yrs,1,male,obese,0.237
KWT,Kuwait,2003,10,25 to 29 yrs,1,male,obese,0.304
KWT,Kuwait,2003,11,30 to 34 yrs,1,male,obese,0.34
KWT,Kuwait,2003,12,35 to 39 yrs,1,male,obese,0.396
KWT,Kuwait,2003,13,40 to 44 yrs,1,male,obese,0.442
KWT,Kuwait,2003,14,45 to 49 yrs,1,male,obese,0.436
KWT,Kuwait,2003,15,50 to 54 yrs,1,male,obese,0.457
KWT,Kuwait,2003,16,55 to 59 yrs,1,male,obese,0.469
KWT,Kuwait,2003,17,60 to 64 yrs,1,male,obese,0.476
KWT,Kuwait,2003,18,65 to 69 yrs,1,male,obese,0.493
KWT,Kuwait,2003,19,70 to 74 yrs,1,male,obese,0.487
KWT,Kuwait,2003,20,75 to 79 yrs,1,male,obese,0.453
KWT,Kuwait,2003,21,80+ yrs,1,male,obese,0.376
KWT,Kuwait,2003,34,2 to 4 yrs,2,female,obese,0.216
KWT,Kuwait,2003,6,5 to 9 yrs,2,female,obese,0.239
KWT,Kuwait,2003,7,10 to 14 yrs,2,female,obese,0.188
KWT,Kuwait,2003,8,15 to 19 yrs,2,female,obese,0.178
KWT,Kuwait,2003,9,20 to 24 yrs,2,female,obese,0.292
KWT,Kuwait,2003,10,25 to 29 yrs,2,female,obese,0.386
KWT,Kuwait,2003,11,30 to 34 yrs,2,female,obese,0.455
KWT,Kuwait,2003,12,35 to 39 yrs,2,female,obese,0.498
KWT,Kuwait,2003,13,40 to 44 yrs,2,female,obese,0.572
KWT,Kuwait,2003,14,45 to 49 yrs,2,female,obese,0.585
KWT,Kuwait,2003,15,50 to 54 yrs,2,female,obese,0.652
KWT,Kuwait,2003,16,55 to 59 yrs,2,female,obese,0.75
KWT,Kuwait,2003,17,60 to 64 yrs,2,female,obese,0.774
KWT,Kuwait,2003,18,65 to 69 yrs,2,female,obese,0.749
KWT,Kuwait,2003,19,70 to 74 yrs,2,female,obese,0.745
KWT,Kuwait,2003,20,75 to 79 yrs,2,female,obese,0.713
KWT,Kuwait,2003,21,80+ yrs,2,female,obese,0.66
KWT,Kuwait,2004,34,2 to 4 yrs,1,male,obese,0.166
KWT,Kuwait,2004,6,5 to 9 yrs,1,male,obese,0.155
KWT,Kuwait,2004,7,10 to 14 yrs,1,male,obese,0.148
KWT,Kuwait,2004,8,15 to 19 yrs,1,male,obese,0.132
KWT,Kuwait,2004,9,20 to 24 yrs,1,male,obese,0.243
KWT,Kuwait,2004,10,25 to 29 yrs,1,male,obese,0.311
KWT,Kuwait,2004,11,30 to 34 yrs,1,male,obese,0.347
KWT,Kuwait,2004,12,35 to 39 yrs,1,male,obese,0.404
KWT,Kuwait,2004,13,40 to 44 yrs,1,male,obese,0.449
KWT,Kuwait,2004,14,45 to 49 yrs,1,male,obese,0.443
KWT,Kuwait,2004,15,50 to 54 yrs,1,male,obese,0.464
KWT,Kuwait,2004,16,55 to 59 yrs,1,male,obese,0.477
KWT,Kuwait,2004,17,60 to 64 yrs,1,male,obese,0.482
KWT,Kuwait,2004,18,65 to 69 yrs,1,male,obese,0.499
KWT,Kuwait,2004,19,70 to 74 yrs,1,male,obese,0.493
KWT,Kuwait,2004,20,75 to 79 yrs,1,male,obese,0.46
KWT,Kuwait,2004,21,80+ yrs,1,male,obese,0.382
KWT,Kuwait,2004,34,2 to 4 yrs,2,female,obese,0.22
KWT,Kuwait,2004,6,5 to 9 yrs,2,female,obese,0.244
KWT,Kuwait,2004,7,10 to 14 yrs,2,female,obese,0.192
KWT,Kuwait,2004,8,15 to 19 yrs,2,female,obese,0.181
KWT,Kuwait,2004,9,20 to 24 yrs,2,female,obese,0.298
KWT,Kuwait,2004,10,25 to 29 yrs,2,female,obese,0.392
KWT,Kuwait,2004,11,30 to 34 yrs,2,female,obese,0.462
KWT,Kuwait,2004,12,35 to 39 yrs,2,female,obese,0.505
KWT,Kuwait,2004,13,40 to 44 yrs,2,female,obese,0.579
KWT,Kuwait,2004,14,45 to 49 yrs,2,female,obese,0.592
KWT,Kuwait,2004,15,50 to 54 yrs,2,female,obese,0.658
KWT,Kuwait,2004,16,55 to 59 yrs,2,female,obese,0.756
KWT,Kuwait,2004,17,60 to 64 yrs,2,female,obese,0.779
KWT,Kuwait,2004,18,65 to 69 yrs,2,female,obese,0.754
KWT,Kuwait,2004,19,70 to 74 yrs,2,female,obese,0.75
KWT,Kuwait,2004,20,75 to 79 yrs,2,female,obese,0.718
KWT,Kuwait,2004,21,80+ yrs,2,female,obese,0.665
KWT,Kuwait,2005,34,2 to 4 yrs,1,male,obese,0.169
KWT,Kuwait,2005,6,5 to 9 yrs,1,male,obese,0.158
KWT,Kuwait,2005,7,10 to 14 yrs,1,male,obese,0.15
KWT,Kuwait,2005,8,15 to 19 yrs,1,male,obese,0.135
KWT,Kuwait,2005,9,20 to 24 yrs,1,male,obese,0.248
KWT,Kuwait,2005,10,25 to 29 yrs,1,male,obese,0.317
KWT,Kuwait,2005,11,30 to 34 yrs,1,male,obese,0.353
KWT,Kuwait,2005,12,35 to 39 yrs,1,male,obese,0.41
KWT,Kuwait,2005,13,40 to 44 yrs,1,male,obese,0.456
KWT,Kuwait,2005,14,45 to 49 yrs,1,male,obese,0.45
KWT,Kuwait,2005,15,50 to 54 yrs,1,male,obese,0.471
KWT,Kuwait,2005,16,55 to 59 yrs,1,male,obese,0.484
KWT,Kuwait,2005,17,60 to 64 yrs,1,male,obese,0.489
KWT,Kuwait,2005,18,65 to 69 yrs,1,male,obese,0.505
KWT,Kuwait,2005,19,70 to 74 yrs,1,male,obese,0.499
KWT,Kuwait,2005,20,75 to 79 yrs,1,male,obese,0.466
KWT,Kuwait,2005,21,80+ yrs,1,male,obese,0.388
KWT,Kuwait,2005,34,2 to 4 yrs,2,female,obese,0.224
KWT,Kuwait,2005,6,5 to 9 yrs,2,female,obese,0.248
KWT,Kuwait,2005,7,10 to 14 yrs,2,female,obese,0.196
KWT,Kuwait,2005,8,15 to 19 yrs,2,female,obese,0.184
KWT,Kuwait,2005,9,20 to 24 yrs,2,female,obese,0.303
KWT,Kuwait,2005,10,25 to 29 yrs,2,female,obese,0.399
KWT,Kuwait,2005,11,30 to 34 yrs,2,female,obese,0.468
KWT,Kuwait,2005,12,35 to 39 yrs,2,female,obese,0.511
KWT,Kuwait,2005,13,40 to 44 yrs,2,female,obese,0.586
KWT,Kuwait,2005,14,45 to 49 yrs,2,female,obese,0.597
KWT,Kuwait,2005,15,50 to 54 yrs,2,female,obese,0.663
KWT,Kuwait,2005,16,55 to 59 yrs,2,female,obese,0.761
KWT,Kuwait,2005,17,60 to 64 yrs,2,female,obese,0.784
KWT,Kuwait,2005,18,65 to 69 yrs,2,female,obese,0.757
KWT,Kuwait,2005,19,70 to 74 yrs,2,female,obese,0.755
KWT,Kuwait,2005,20,75 to 79 yrs,2,female,obese,0.723
KWT,Kuwait,2005,21,80+ yrs,2,female,obese,0.67
KWT,Kuwait,2006,34,2 to 4 yrs,1,male,obese,0.172
KWT,Kuwait,2006,6,5 to 9 yrs,1,male,obese,0.16
KWT,Kuwait,2006,7,10 to 14 yrs,1,male,obese,0.152
KWT,Kuwait,2006,8,15 to 19 yrs,1,male,obese,0.137
KWT,Kuwait,2006,9,20 to 24 yrs,1,male,obese,0.252
KWT,Kuwait,2006,10,25 to 29 yrs,1,male,obese,0.322
KWT,Kuwait,2006,11,30 to 34 yrs,1,male,obese,0.358
KWT,Kuwait,2006,12,35 to 39 yrs,1,male,obese,0.415
KWT,Kuwait,2006,13,40 to 44 yrs,1,male,obese,0.461
KWT,Kuwait,2006,14,45 to 49 yrs,1,male,obese,0.455
KWT,Kuwait,2006,15,50 to 54 yrs,1,male,obese,0.478
KWT,Kuwait,2006,16,55 to 59 yrs,1,male,obese,0.491
KWT,Kuwait,2006,17,60 to 64 yrs,1,male,obese,0.495
KWT,Kuwait,2006,18,65 to 69 yrs,1,male,obese,0.51
KWT,Kuwait,2006,19,70 to 74 yrs,1,male,obese,0.504
KWT,Kuwait,2006,20,75 to 79 yrs,1,male,obese,0.472
KWT,Kuwait,2006,21,80+ yrs,1,male,obese,0.393
KWT,Kuwait,2006,34,2 to 4 yrs,2,female,obese,0.227
KWT,Kuwait,2006,6,5 to 9 yrs,2,female,obese,0.251
KWT,Kuwait,2006,7,10 to 14 yrs,2,female,obese,0.199
KWT,Kuwait,2006,8,15 to 19 yrs,2,female,obese,0.187
KWT,Kuwait,2006,9,20 to 24 yrs,2,female,obese,0.308
KWT,Kuwait,2006,10,25 to 29 yrs,2,female,obese,0.403
KWT,Kuwait,2006,11,30 to 34 yrs,2,female,obese,0.473
KWT,Kuwait,2006,12,35 to 39 yrs,2,female,obese,0.515
KWT,Kuwait,2006,13,40 to 44 yrs,2,female,obese,0.591
KWT,Kuwait,2006,14,45 to 49 yrs,2,female,obese,0.602
KWT,Kuwait,2006,15,50 to 54 yrs,2,female,obese,0.667
KWT,Kuwait,2006,16,55 to 59 yrs,2,female,obese,0.765
KWT,Kuwait,2006,17,60 to 64 yrs,2,female,obese,0.788
KWT,Kuwait,2006,18,65 to 69 yrs,2,female,obese,0.761
KWT,Kuwait,2006,19,70 to 74 yrs,2,female,obese,0.759
KWT,Kuwait,2006,20,75 to 79 yrs,2,female,obese,0.727
KWT,Kuwait,2006,21,80+ yrs,2,female,obese,0.674
KWT,Kuwait,2007,34,2 to 4 yrs,1,male,obese,0.174
KWT,Kuwait,2007,6,5 to 9 yrs,1,male,obese,0.162
KWT,Kuwait,2007,7,10 to 14 yrs,1,male,obese,0.154
KWT,Kuwait,2007,8,15 to 19 yrs,1,male,obese,0.139
KWT,Kuwait,2007,9,20 to 24 yrs,1,male,obese,0.256
KWT,Kuwait,2007,10,25 to 29 yrs,1,male,obese,0.327
KWT,Kuwait,2007,11,30 to 34 yrs,1,male,obese,0.364
KWT,Kuwait,2007,12,35 to 39 yrs,1,male,obese,0.419
KWT,Kuwait,2007,13,40 to 44 yrs,1,male,obese,0.464
KWT,Kuwait,2007,14,45 to 49 yrs,1,male,obese,0.461
KWT,Kuwait,2007,15,50 to 54 yrs,1,male,obese,0.484
KWT,Kuwait,2007,16,55 to 59 yrs,1,male,obese,0.499
KWT,Kuwait,2007,17,60 to 64 yrs,1,male,obese,0.502
KWT,Kuwait,2007,18,65 to 69 yrs,1,male,obese,0.515
KWT,Kuwait,2007,19,70 to 74 yrs,1,male,obese,0.509
KWT,Kuwait,2007,20,75 to 79 yrs,1,male,obese,0.477
KWT,Kuwait,2007,21,80+ yrs,1,male,obese,0.398
